timestamps,words,terms,TP9,AF7,AF8,TP10,Right AUX,Marker
1586278677.446179,60,1,-21.97265625,4.8828125,-54.6875,-11.71875,0.0,0
1586278677.4500852,60,1,-22.4609375,-25.87890625,-41.50390625,-18.5546875,0.0,0
1586278677.4539914,60,1,-26.3671875,-33.203125,-5.37109375,-25.390625,0.0,0
1586278677.4578977,60,1,-29.296875,-21.484375,-22.94921875,-24.4140625,0.0,0
1586278677.461804,60,1,-18.06640625,-20.5078125,-25.87890625,-4.8828125,0.0,0
1586278677.4657102,60,1,-14.6484375,-15.13671875,-7.32421875,1.46484375,0.0,0
1586278677.4696164,60,1,-24.4140625,-16.11328125,4.8828125,-14.6484375,0.0,0
1586278677.4735227,60,1,-25.87890625,-45.8984375,-3.90625,-26.85546875,0.0,0
1586278677.477429,60,1,-31.25,-43.45703125,-30.2734375,-35.15625,0.0,0
1586278677.4813352,60,1,-29.78515625,-16.6015625,-23.92578125,-31.73828125,0.0,0
1586278677.4852414,60,1,-17.578125,-12.6953125,5.37109375,-10.7421875,0.0,0
1586278677.4891477,60,1,-21.97265625,-11.71875,-14.16015625,-7.32421875,0.0,0
1586278677.493054,60,1,-20.99609375,-16.6015625,-5.37109375,-33.203125,0.0,0
1586278677.4969602,60,1,-10.7421875,-16.11328125,9.27734375,-28.80859375,0.0,0
1586278677.5008664,60,1,-14.6484375,-9.27734375,-55.17578125,-10.25390625,0.0,0
1586278677.5047727,60,1,-16.6015625,-15.625,-42.96875,-7.8125,0.0,0
1586278677.508679,60,1,-18.5546875,-34.1796875,20.01953125,-5.37109375,0.0,0
1586278677.5125852,60,1,-24.90234375,-40.0390625,-11.71875,-18.5546875,0.0,0
1586278677.5164914,60,1,-20.99609375,-40.0390625,-38.57421875,-21.484375,0.0,0
1586278677.5203977,60,1,-14.16015625,-36.1328125,-4.39453125,-4.39453125,0.0,0
1586278677.524304,60,1,-9.27734375,-21.484375,7.32421875,8.7890625,0.0,0
1586278677.5282102,60,1,-10.25390625,-26.85546875,-6.34765625,5.859375,0.0,0
1586278677.5321164,60,1,-8.7890625,-20.99609375,-21.97265625,2.44140625,0.0,0
1586278677.5360227,60,1,-12.20703125,-13.671875,-21.97265625,-10.7421875,0.0,0
1586278677.539929,60,1,-17.578125,-21.97265625,-40.52734375,-23.4375,0.0,0
1586278677.5438352,60,1,-14.6484375,-26.85546875,-52.734375,-10.7421875,0.0,0
1586278677.5477414,60,1,-21.97265625,-31.73828125,-33.69140625,-9.765625,0.0,0
1586278677.5516477,60,1,-33.69140625,-17.578125,-23.92578125,-28.80859375,0.0,0
1586278677.555554,60,1,-33.203125,-27.83203125,-21.484375,-39.0625,0.0,0
1586278677.5594602,60,1,-22.4609375,-37.109375,-59.08203125,-22.4609375,0.0,0
1586278677.5633664,60,1,-15.625,-33.69140625,-62.98828125,-12.6953125,0.0,0
